"cluster_id","cluster_name","district_id","district_name","block_id","block_name","geo_cluster_id","geo_cluster_name","school_id","school_name","total_allocated","students_reviewed","gujarati_udayman","gujarati_pragatishil","gujarati_nipun","maths_udayman","maths_pragatishil","maths_nipun"
"2407070011",NESADA,"2407",AHMEDABAD,"240707",DHOLKA,"2407070011",NESADA,"24070700201",AMBARELI PRIMARY SCHOOL,202,57,16,22,19,10,27,20
"2407070012",VALTHERA,"2407",AHMEDABAD,"240707",DHOLKA,"2407070012",VALTHERA,"24070706901",SARANDI PRIMARY SCHOOL,131,54,9,37,8,7,37,10
"2407070013",VARNA,"2407",AHMEDABAD,"240707",DHOLKA,"2407070013",VARNA,"24070707602",VATAMAN KUMAR PRIMARY SCHOOL,286,57,19,27,11,16,28,13
"2407070014",VEJALAKA,"2407",AHMEDABAD,"240707",DHOLKA,"2407070014",VEJALAKA,"24070702701",JAKHADA PRIMARY SCHOOL,135,53,4,33,16,5,26,22
"2407010001",DALOD,"2407",AHMEDABAD,"240701",MANDAL,"2407010001",DALOD,"24070100501",DALOD  PRIMARY SCHOOL,158,56,11,22,23,11,22,23
"2407010002",ENDALA,"2407",AHMEDABAD,"240701",MANDAL,"2407010002",ENDALA,"24070103101",TRENT   PRIMARY SCHOOL,155,54,4,18,32,5,12,37
"2407010003",JALISANA,"2407",AHMEDABAD,"240701",MANDAL,"2407010003",JALISANA,"24070102702",SEETAPUR PRIMARY SCHOOL,352,60,3,16,41,4,13,43
"2407010004",TALUKA SHALA,"2407",AHMEDABAD,"240701",MANDAL,"2407010004",TALUKA SHALA,"24070101803",MANDAL PRIMARY SCHOOL,360,60,12,23,25,11,19,30
"2407010005",VITHALAPUR,"2407",AHMEDABAD,"240701",MANDAL,"2407010005",VITHALAPUR,"24070103901",VITHALAPUR  PRIMARY SCHOOL,372,60,17,35,8,18,32,10
"2407040001",CHANGODAR,"2407",AHMEDABAD,"240704",SANAND,"2407040001",CHANGODAR,"24070405801",MORIYA PRIMARY SCHOOL,682,60,15,32,13,8,26,26
"2407040002",D.G.Pay Center,"2407",AHMEDABAD,"240704",SANAND,"2407040002",D.G.Pay Center,"24070407748",TALUKA SHALA-1 ENGLISH MEDIUM SCHOOL,317,0,0,0,0,0,0,0
"2407040003",KHODA,"2407",AHMEDABAD,"240704",SANAND,"2407040003",KHODA,"24070403801",KALANA PRIMARY SCHOOL,206,53,4,17,32,3,20,30
"2407040004",KHORAJ,"2407",AHMEDABAD,"240704",SANAND,"2407040004",KHORAJ,"24070409901",ZOLAPUR PRIMARY SCHOOL,516,60,17,24,19,16,21,23
"2407040005",LEKHAMBA,"2407",AHMEDABAD,"240704",SANAND,"2407040005",LEKHAMBA,"24070403701",JUVAL  PRIMARY SCHOOL,387,50,23,25,2,27,21,2
"2407040006",MODASAR,"2407",AHMEDABAD,"240704",SANAND,"2407040006",MODASAR,"24070401601",DARAN PRIMARY SCHOOL,379,60,15,19,26,10,26,24
"2407040007",NIDHARAD,"2407",AHMEDABAD,"240704",SANAND,"2407040007",NIDHARAD,"24070400501",ANDEJ PRIMARY SCHOOL,445,60,19,26,15,16,26,18
"2407040008",RETHAL,"2407",AHMEDABAD,"240704",SANAND,"2407040008",RETHAL,"24070409801",ZAMP PRIMARY SCHOOL,441,60,19,31,10,11,27,22
"2407040009",TALUKA SHALA NO - 2,"2407",AHMEDABAD,"240704",SANAND,"2407040009",TALUKA SHALA NO - 2,"24070407715",TALUKA SHALA NO - 2,291,60,13,25,22,11,29,20
"2407040010",TELAV,"2407",AHMEDABAD,"240704",SANAND,"2407040010",TELAV,"24070408601",TELAV PRIMARY SCHOOL,315,57,7,22,28,5,30,22
"2407040011",VINCHHIYA,"2407",AHMEDABAD,"240704",SANAND,"2407040011",VINCHHIYA,"24070405401",MANKOL PRIMARY SCHOOL,412,55,2,30,23,1,29,25
"2407030001",JAKHAVADA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030001",JAKHAVADA,"24070303901",KARAKTHAL  PRIMARY SCHOOL,387,60,19,29,12,20,31,9
"2407030002",KHENGARIYA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030002",KHENGARIYA,"24070301801",GHODA  PRIMARY SCHOOL,286,60,18,32,10,17,23,20
"2407030003",KUMARSHALA-4,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030003",KUMARSHALA-4,"24070308617",KANYA SHALA NO - 1,127,59,29,30,0,29,30,0
"2407030004",MANIPURA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030004",MANIPURA,"24070304301",KHUDAD  PRIMARY SCHOOL,147,51,17,28,6,20,24,7
"2407030005",NILKI,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030005",NILKI,"24070300601",BHOJAWA  PRIMARY SCHOOL,269,60,14,31,15,11,26,23
"2407030006",SHAHPUR,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030006",SHAHPUR,"24070306903",SHAHPUR SCHOOL NO 2,440,60,26,20,14,11,41,8
"2407030007",TALUKASHALA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030007",TALUKASHALA,"24070301901",HANSALPUR  PRIMARY SCHOOL,291,52,5,26,21,5,25,22
"2407030008",THORI VADGAS,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030008",THORI VADGAS,"24070307801",VADAGAS  PRIMARY SCHOOL,127,50,12,22,16,5,20,25
"2407030009",VALANA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030009",VALANA,"24070304401",KOKTA PRIMARY SCHOOL,174,53,9,27,17,7,25,21
"2407030010",VANSAVA,"2407",AHMEDABAD,"240703",VIRAMGAM,"2407030010",VANSAVA,"24070302801",JETAPUR  PRIMARY SCHOOL,255,54,7,19,28,8,26,20
"2413010001",JALIYA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010001",JALIYA PRI.SCHOOL,"24130102501",JALIYA PRI. SCH.,146,55,13,20,22,12,18,25
"2413010002",JASVANTGADH PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010002",JASVANTGADH PRI.SCHOOL,"24130102601",JASVANTGADH PRI.SCH.,129,60,9,19,32,11,15,34
"2413010003",KANYA SHALA-2 PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010003",KANYA SHALA-2 PRI.SCHOOL,"24130103101",KERIYANAGAS PRI. SCH.,277,60,9,9,42,7,10,43
"2413010004",MANEKPARA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010004",MANEKPARA PRI.SCHOOL,"24130101801",FATTEPUR PRI. SCH.,298,60,18,19,23,22,17,21
"2413010005",MOTA GOKHARVALA,"2413",AMRELI,"241301",AMRELI,"2413010005",MOTA GOKHARVALA,"24130101501",DEVALIA PRI. SCH.,144,51,4,14,33,3,14,34
"2413010006",MOTA MACHIYALA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010006",MOTA MACHIYALA PRI.SCHOOL,"24130105902",SHEDUBHAR PLOT SHALA,160,50,13,6,31,12,16,22
"2413010007",NANA BHANDARIYA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010007",NANA BHANDARIYA PRI.SCHOOL,"24130100301",PAY CEN. SHL. MOTA AKDIA,154,60,9,26,25,6,29,25
"2413010008",PRATAPPARA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010008",PRATAPPARA PRI.SCHOOL,"24130102401",MADAD SHREE ISHWARIYA PRI. SCH.,279,60,13,16,31,10,20,30
"2413010009",VANKIYA PRI.SCHOOL,"2413",AMRELI,"241301",AMRELI,"2413010009",VANKIYA PRI.SCHOOL,"24130106801",VANKIYA PRI. SCH.,213,54,13,16,25,8,18,28
"2413020001",BABARA TALUKA SHALA,"2413",AMRELI,"241302",BABARA,"2413020001",BABARA TALUKA SHALA,"24130200301",KANYA SHALA,273,55,5,25,25,3,26,26
"2413020002",CHAMARDI PAY CENTER,"2413",AMRELI,"241302",BABARA,"2413020002",CHAMARDI PAY CENTER,"24130200701",CHAMARDI PAY CENTER SCHOOL,303,60,15,21,24,15,29,16
"2413020003",CHARKHA PRI.SCHOOL,"2413",AMRELI,"241302",BABARA,"2413020003",CHARKHA PRI.SCHOOL,"24130204101",NILAVALA PRI. SCHOOL,294,44,10,18,16,5,23,16
"2413020004",DARED PRI.SCHOOL,"2413",AMRELI,"241302",BABARA,"2413020004",DARED PRI.SCHOOL,"24130203201",KUNDAL NANI PRI. SCHOOL,252,57,3,30,24,4,25,28
"2413020005",KHAMBHALA PAY CENTER,"2413",AMRELI,"241302",BABARA,"2413020005",KHAMBHALA PAY CENTER,"24130205001",SUKHPUR PRI. SCHOOL,324,55,6,23,26,3,20,32
"2413020006",KOTDA PITHA KANYA PAY CENTER,"2413",AMRELI,"241302",BABARA,"2413020006",KOTDA PITHA KANYA PAY CENTER,"24130202301",KALORANA PRI. SCHOOL,286,55,13,20,22,9,19,27
"2413020007",MOTA DEVALIYA KANYA PAY CENTER,"2413",AMRELI,"241302",BABARA,"2413020007",MOTA DEVALIYA KANYA PAY CENTER,"24130201003",MOTA DEVALIYA PAY CENTER SCHOOL,261,60,19,19,22,23,19,18
"2413030001",BAGASARA SHALA 1,"2413",AMRELI,"241303",BAGASARA,"2413030001",BAGASARA SHALA 1,"24130300203",NATVARNAGAR PRI. SCHOOL,207,60,16,32,12,9,34,17
"2413030002",HADALA PRI.SCHOOL,"2413",AMRELI,"241303",BAGASARA,"2413030002",HADALA PRI.SCHOOL,"24130303101",VAGHANIYA JUNA PAY CENTER SCH.,143,54,9,10,35,4,16,34
"2413030003",HAMAPUR PAY CENTER,"2413",AMRELI,"241303",BAGASARA,"2413030003",HAMAPUR PAY CENTER,"24130301101",HAMAPUR PRI. SCHOOL,144,49,22,12,15,12,17,20
"2413030004",JUNI HALIYAD PAY CENTER,"2413",AMRELI,"241303",BAGASARA,"2413030004",JUNI HALIYAD PAY CENTER,"24130300901",HALIYAD JUNI PAY CENTER SCHOOL,213,57,3,12,42,2,20,35
"2413030005",TALUKA SHALA BAGASARA,"2413",AMRELI,"241303",BAGASARA,"2413030005",TALUKA SHALA BAGASARA,"24130300207",SCHOOL NO. 4,206,45,16,15,14,15,16,14
"2413040001",BHADER KUMAR PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040001",BHADER KUMAR PRI.SCHOOL,"24130405701",MALASHIKA PRI. SCHOOL,127,26,10,11,5,11,7,8
"2413040002",CHALALA KUMAR PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040002",CHALALA KUMAR PRI.SCHOOL,"24130400804",DANEV SOCIETY PRI. SCHOOL,206,55,16,20,19,13,22,20
"2413040003",DALKHANIYA PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040003",DALKHANIYA PRI.SCHOOL,"24130401601",DALAKHANIYA PRI. SCHOOL,218,49,9,32,8,8,25,16
"2413040004",DEVLA PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040004",DEVLA PRI.SCHOOL,"24130401201",CHHATADIYA PRI. SCHOOL,126,51,16,27,8,15,24,12
"2413040005",DHARGANIYA KANYA SHALA,"2413",AMRELI,"241304",DHARI,"2413040005",DHARGANIYA KANYA SHALA,"24130402201",DITALA PRI. SCHOOL,83,55,23,17,15,16,26,13
"2413040006",JIRA PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040006",JIRA PRI.SCHOOL,"24130404801",KHISARI PRI. SCHOOL,114,51,14,23,14,11,25,15
"2413040007",MITHAPUR DUNGRI,"2413",AMRELI,"241304",DHARI,"2413040007",MITHAPUR DUNGRI,"24130406001",MITHPUR DUNGARI PRI. SCHOOL,293,60,21,20,19,14,28,18
"2413040008",NAVI VASAHAT PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040008",NAVI VASAHAT PRI.SCHOOL,"24130403401",HARIPARA PRI. SCHOOL,244,54,8,32,14,8,24,22
"2413040009",S.N.DAMANI PRI.SCHOOL,"2413",AMRELI,"241304",DHARI,"2413040009",S.N.DAMANI PRI.SCHOOL,"24130407101",PREMPARA  PRI. SCHOOL,344,54,13,28,13,10,29,15
"2413050001",LUNSAPUR PAY CENTER,"2413",AMRELI,"241305",JAFRABAD,"2413050001",LUNSAPUR PAY CENTER,"24130500101",BABARKOT PRI. SCHOOL,496,60,23,13,24,21,20,19
"2413050002",NAGESHREE KUMAR PAY CENTER,"2413",AMRELI,"241305",JAFRABAD,"2413050002",NAGESHREE KUMAR PAY CENTER,"24130503001",NAGESHRI KUMAR PRI. SCHOOL,202,50,18,18,14,14,25,11
"2413050003",ROHISA PAY CENTER,"2413",AMRELI,"241305",JAFRABAD,"2413050003",ROHISA PAY CENTER,"24130503301",ROHISA PAY CENTER PRI. SCHOOL,510,44,29,15,0,13,29,2
"2413050004",TALUKA PAY CENTER JAFRABAD,"2413",AMRELI,"241305",JAFRABAD,"2413050004",TALUKA PAY CENTER JAFRABAD,"24130501607",NUTAN PRI. SCHOOL,354,53,17,30,6,17,19,17
"2413050005",TIMBI KUMAR PAY CENTER,"2413",AMRELI,"241305",JAFRABAD,"2413050005",TIMBI KUMAR PAY CENTER,"24130503902",VALIBAI KANYA PRI. SCHOOL,253,55,11,17,27,9,15,31
"2413060001",DEDAN KUMAR SHALA,"2413",AMRELI,"241306",KHAMBHA,"2413060001",DEDAN KUMAR SHALA,"24130601501",DEDAN KUMAR PRI SCHOOL,283,55,26,26,3,22,21,12
"2413060002",INGORALA PRI.SCHOOL,"2413",AMRELI,"241306",KHAMBHA,"2413060002",INGORALA PRI.SCHOOL,"24130604801",SAMADHIYALA MOTA PRI. SCHOOL,147,53,11,18,24,11,16,26
"2413060003",KHADADHAR PRI.SCHOOL,"2413",AMRELI,"241306",KHAMBHA,"2413060003",KHADADHAR PRI.SCHOOL,"24130601001",BORALA PRI SCHOOL,168,47,16,30,1,24,21,2
"2413060004",KHAMBHA KUMAR SHALA,"2413",AMRELI,"241306",KHAMBHA,"2413060004",KHAMBHA KUMAR SHALA,"24130603008",NAVI VASAHAT PRI. SCHOOL,201,51,17,14,20,18,14,19
"2413060005",RABARIKA PRI SCHOOL,"2413",AMRELI,"241306",KHAMBHA,"2413060005",RABARIKA PRI SCHOOL,"24130602301",JAMKA PRI. SCHOOL,281,51,17,21,13,18,25,8
"2413060006",TANTANIYA PRI.SCHOOL,"2413",AMRELI,"241306",KHAMBHA,"2413060006",TANTANIYA PRI.SCHOOL,"24130604101",PIPALAVA PRI. SCHOOL,116,41,3,11,27,2,13,26
"2413060007",TRAKUDA PRI.SCHOOL,"2413",AMRELI,"241306",KHAMBHA,"2413060007",TRAKUDA PRI.SCHOOL,"24130600401",BARMAN MOTA PRI SCHOOL,153,52,11,34,7,13,21,18
"2413070001",KUNKAVAV 1 PAY SHALA,"2413",AMRELI,"241307",KUKAVAV,"2413070001",KUNKAVAV 1 PAY SHALA,"24130702701",NANI KUKAVAV  PRI.SCH.,176,60,15,23,22,7,24,29
"2413070002",LUNIDHAR PAY CENTER,"2413",AMRELI,"241307",KUKAVAV,"2413070002",LUNIDHAR PAY CENTER,"24130701401",DEVGAM  PRI.SCH.,149,55,12,19,24,14,25,16
"2413070003",MONGHIBA KANYASHALA,"2413",AMRELI,"241307",KUKAVAV,"2413070003",MONGHIBA KANYASHALA,"24130704507",MONGHIBAI KANYA SHALA VADIYA,167,55,11,22,22,8,19,28
"2413070004",MOTA UJADA PAY CENTER,"2413",AMRELI,"241307",KUKAVAV,"2413070004",MOTA UJADA PAY CENTER,"24130703701",SANALI PRI.SCH.,125,60,10,13,37,9,13,38
"2413070005",VADIYA-1 PAY SHALA,"2413",AMRELI,"241307",KUKAVAV,"2413070005",VADIYA-1 PAY SHALA,"24130704506",SADAGURU (MAFAT PLOT) PRI.SCH.,138,59,12,24,23,9,26,24
"2413080001",DAMNAGAR-1 PRI.SCHOOL,"2413",AMRELI,"241308",LATHI,"2413080001",DAMNAGAR-1 PRI.SCHOOL,"24130801301",DAMNAGAR PAY CEN. SCH. 1,236,54,6,24,24,3,29,22
"2413080002",DAMNAGAR 2 PRI.SCHOOL,"2413",AMRELI,"241308",LATHI,"2413080002",DAMNAGAR 2 PRI.SCHOOL,"24130801304",PM SHRI DAMNAGAR PAY CEN. SCH. 2,266,59,11,24,24,6,32,21
"2413080003",LATHI KANYA SHALA,"2413",AMRELI,"241308",LATHI,"2413080003",LATHI KANYA SHALA,"24130803001",P.M.SHRI KANYA SHALA LATHI,272,60,9,21,30,13,14,33
"2413080004",MATIRALA PRI.SCHOOL,"2413",AMRELI,"241308",LATHI,"2413080004",MATIRALA PRI.SCHOOL,"24130800201",AKALA PRI. SCH.,175,53,10,15,28,10,16,27
"2413080005",PIPALAVA PRI.SCHOOL,"2413",AMRELI,"241308",LATHI,"2413080005",PIPALAVA PRI.SCHOOL,"24130801401",DERDI JANBAI PRI. SCH.,224,53,18,23,12,10,26,17
"2413080006",TALUKA SHALA LATHI,"2413",AMRELI,"241308",LATHI,"2413080006",TALUKA SHALA LATHI,"24130803003",TALUKA PAY CENTER SHALA NO-1 LATHI,261,59,10,24,25,5,24,30
"2413090001",KRANKACH KUMAR SHALA,"2413",AMRELI,"241309",LILIYA,"2413090001",KRANKACH KUMAR SHALA,"24130900701",BHORINGDA PRI. SCH.,91,51,5,12,34,9,14,28
"2413090002",LILIYA KANYA SHALA,"2413",AMRELI,"241309",LILIYA,"2413090002",LILIYA KANYA SHALA,"24130902304",KANYA SHALA,245,53,10,20,23,9,20,24
"2413090003",LILIYA KUMAR SHALA,"2413",AMRELI,"241309",LILIYA,"2413090003",LILIYA KUMAR SHALA,"24130903201",SALDI PRI. SCH.,209,60,18,20,22,20,22,18
"2413090004",PANCHTALAVADA KUMAR SHALA,"2413",AMRELI,"241309",LILIYA,"2413090004",PANCHTALAVADA KUMAR SHALA,"24130901201",GUNDRAN PRI. SCH.,138,53,18,14,21,15,14,24
"2413100001",BHERAI PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100001",BHERAI PRI.SCHOOL,"24131005801",RAMAPARA NO. 2 PRI. SCH.,317,48,4,15,29,2,19,27
"2413100002",DANTARDI PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100002",DANTARDI PRI.SCHOOL,"24131001201",CHANCH PRI. SCH.,723,60,38,12,10,22,29,9
"2413100003",DEVKA PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100003",DEVKA PRI.SCHOOL,"24131002302",DUNGAR KANYA SCHOOL,176,52,18,17,17,15,20,17
"2413100004",KOTDI PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100004",KOTDI PRI.SCHOOL,"24131003801",KOTADI PRI. SCH.,328,58,27,21,10,17,28,13
"2413100005",MANDAL PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100005",MANDAL PRI.SCHOOL,"24131004801",MORANGI PRI. SCH.,210,58,21,27,10,23,26,9
"2413100006",RAJULA KANYA SHALA-1,"2413",AMRELI,"241310",RAJULA,"2413100006",RAJULA KANYA SHALA-1,"24131005617",SHRI SARASVATI VIDHY MANDIR,327,59,15,30,14,22,24,13
"2413100007",RAJULA KUMAR SHALA-2,"2413",AMRELI,"241310",RAJULA,"2413100007",RAJULA KUMAR SHALA-2,"24131002901",KADIYALI PRI. SCH.,176,47,5,20,22,2,18,27
"2413100008",VAVERA PRI.SCHOOL,"2413",AMRELI,"241310",RAJULA,"2413100008",VAVERA PRI.SCHOOL,"24131006801",VAVERA PRI. SCH.,208,54,30,16,8,20,28,6
"2413110001",AMBARADI PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110001",AMBARADI PRI.SCHOOL,"24131107201",AMBARDI PRI. SCH..,252,45,12,16,17,11,19,15
"2413110002",BADHADA PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110002",BADHADA PRI.SCHOOL,"24131107302",MITILIYA PRI. SCH.,151,51,10,31,10,8,23,20
"2413110003",BHUVA PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110003",BHUVA PRI.SCHOOL,"24131100601",BHUVA  PRI. SCH.,130,47,4,19,24,5,22,20
"2413110004",BRANCH SHALA NO 2 SAVARKUNDLA-1,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110004",BRANCH SHALA NO 2 SAVARKUNDLA-1,"24131108604",BRANCH SHALAL NO.4,488,60,12,20,28,12,21,27
"2413110005",BRANCH SHALA NO 3 SAVARKUNDLA-2,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110005",BRANCH SHALA NO 3 SAVARKUNDLA-2,"24131108625",BRANCH SHALA NO.9,427,60,14,23,23,21,20,19
"2413110006",GADHAKADA PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110006",GADHAKADA PRI.SCHOOL,"24131108301",GADHAKADA PAY CENTER,186,53,10,35,8,12,32,9
"2413110007",KHADASALI PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110007",KHADASALI PRI.SCHOOL,"24131105801",MADHADA PRI. SCH.,141,51,13,24,14,14,24,13
"2413110008",MOTA BHAMODRA PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110008",MOTA BHAMODRA PRI.SCHOOL,"24131101401",GHOBA  PRI. SCH.,185,52,4,29,19,9,23,20
"2413110009",PITHAVADI PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110009",PITHAVADI PRI.SCHOOL,"24131103102",MOTAZINZUDA  PRI. SCH.,323,52,10,24,18,7,20,25
"2413110010",VANDA PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110010",VANDA PRI.SCHOOL,"24131102001",VANDA PAY CENTRE SHALA,341,59,10,25,24,9,26,24
"2413110011",VIJAPADI PRI.SCHOOL,"2413",AMRELI,"241311",SAVARKUNDLA,"2413110011",VIJAPADI PRI.SCHOOL,"24131108201",VIJAPADI K.V.P. SCHOOL,371,58,6,33,19,7,34,17
"2415010021",ADAS KUMAR,"2415",ANAND,"241501",ANAND,"2415010021",ADAS KUMAR,"24150104101",SUNDAN PRIMARY SCHOOL,182,50,13,22,15,13,27,10
"2415010001",ANAND-14,"2415",ANAND,"241501",ANAND,"2415010001",ANAND-14,"24150100407",ANAND SHALA NO 7,187,54,6,18,30,6,12,36
"2415010002",ANAND-17,"2415",ANAND,"241501",ANAND,"2415010002",ANAND-17,"24150100421",ANAND SHALA NO 21,208,60,42,18,0,21,31,8
"2415010003",ANAND-6,"2415",ANAND,"241501",ANAND,"2415010003",ANAND-6,"24150100404",ANAND SHALA NO 4,176,60,15,29,16,11,20,29
"2415010014",BAKROL KANYA,"2415",ANAND,"241501",ANAND,"2415010014",BAKROL KANYA,"24150100702",N.P.SCHOOL NO. 28 BAKROL KANYA,190,58,11,33,14,5,38,15
"2415010004",CHIKHODRA KUMAR,"2415",ANAND,"241501",ANAND,"2415010004",CHIKHODRA KUMAR,"24150101001",CHIKHODRA KUMAR SHALA,241,53,5,22,26,2,18,33
"2415010005",GAMDI KUMAR,"2415",ANAND,"241501",ANAND,"2415010005",GAMDI KUMAR,"24150104401",SENIOR BASIC KHETI SHALA,239,57,15,20,22,16,25,16
"2415010006",JITODIYA,"2415",ANAND,"241501",ANAND,"2415010006",JITODIYA,"24150102805",EIMCO ELECON PRIMARY SCHOOL,246,60,11,30,19,7,34,19
"2415010007",KARAMSAD KUMAR,"2415",ANAND,"241501",ANAND,"2415010007",KARAMSAD KUMAR,"24150101806",KARAMSAD RAILWAY STATION SHALA,244,59,23,27,9,6,31,22
"2415010008",KASOR KANYA,"2415",ANAND,"241501",ANAND,"2415010008",KASOR KANYA,"24150103201",RAHTALAV PRIMARY SCHOOL,174,50,37,12,1,29,20,1
"2415010009",KHAMBHODAJ KUMAR,"2415",ANAND,"241501",ANAND,"2415010009",KHAMBHODAJ KUMAR,"24150102203",KHANPUR  PRIMARY SCHOOL,153,50,17,17,16,15,28,7
"2415010010",KUNJARAV KUMAR,"2415",ANAND,"241501",ANAND,"2415010010",KUNJARAV KUMAR,"24150104201",TRANOL PRIMARY SCHOOL,195,54,4,14,36,4,14,36
"2415010011",LAMBHVEL,"2415",ANAND,"241501",ANAND,"2415010011",LAMBHVEL,"24150102501",LAMBHVEL  PRIMARY SCHOOL,165,55,17,33,5,14,30,11
"2415010013",MOGAR KUMAR,"2415",ANAND,"241501",ANAND,"2415010013",MOGAR KUMAR,"24150103401",RAMNAGAR PRIMARY SCHOOL,238,52,5,10,37,6,13,33
"2415010015",NADANIYACHARA,"2415",ANAND,"241501",ANAND,"2415010015",NADANIYACHARA,"24150100906",PATAKNAGAR  PRIMARY SCHOOL,196,53,8,23,22,1,31,21
"2415010016",NAPAD KUMAR,"2415",ANAND,"241501",ANAND,"2415010016",NAPAD KUMAR,"24150102904",NAPAD TADPAD KUMAR SHALA,130,56,17,23,16,18,20,18
"2415010017",NAVLI KUMAR,"2415",ANAND,"241501",ANAND,"2415010017",NAVLI KUMAR,"24150104801",KHETI SHALA VANSKHILIYA,245,57,6,20,31,6,28,23
"2415010018",ODE KUMAR,"2415",ANAND,"241501",ANAND,"2415010018",ODE KUMAR,"24150100603",ODE KANYA SHALA,234,50,12,19,19,3,23,24
"2415010019",SAMARKHA KUMAR,"2415",ANAND,"241501",ANAND,"2415010019",SAMARKHA KUMAR,"24150103701",SADANAPURA PRIMARY SCHOOL,144,52,4,28,20,5,20,27
"2415010020",SARSA KUMAR,"2415",ANAND,"241501",ANAND,"2415010020",SARSA KUMAR,"24150104002",SARSA KANYA SHALA,182,52,12,16,24,12,22,18
"2415010022",VADOD KUMAR,"2415",ANAND,"241501",ANAND,"2415010022",VADOD KUMAR,"24150101401",HADGUD GUJARATI SHALA,566,60,1,12,47,1,14,45
"2415010023",VALASAN,"2415",ANAND,"241501",ANAND,"2415010023",VALASAN,"24150104601",VALASAN PRIMARY SCHOOL,218,58,7,21,30,6,26,26
"2415010024",VASAD KUMAR,"2415",ANAND,"241501",ANAND,"2415010024",VASAD KUMAR,"24150104501",VAHERAKHADI PRIMARY SCHOOL,417,57,12,24,21,9,30,18
"2415010012",VIDYANAGAR,"2415",ANAND,"241501",ANAND,"2415010012",VIDYANAGAR,"24150101809",SAJNATALAVADI  PRIMARY SCHOOL,246,57,0,20,37,0,16,41
"2415020001",AMBALI,"2415",ANAND,"241502",ANKLAV,"2415020001",AMBALI,"24150200101",AMBALI PRIMARY SCHOOL,178,52,12,22,18,8,25,19
"2415020002",ANKLAV BRANCH,"2415",ANAND,"241502",ANKLAV,"2415020002",ANKLAV BRANCH,"24150200301",AMROL PRIMARY SCHOOL,201,51,10,17,24,7,24,20
"2415020003",ANKLAV MUKHYA,"2415",ANAND,"241502",ANKLAV,"2415020003",ANKLAV MUKHYA,"24150202301",KOSINDRA PRIMARY SCHOOL,201,57,12,27,18,10,31,16
"2415020004",ASODAR,"2415",ANAND,"241502",ANKLAV,"2415020004",ASODAR,"24150202701",MUJKUVA PRIMARY SCHOOL,198,51,10,19,22,5,22,24
"2415020005",BAMANGAM,"2415",ANAND,"241502",ANKLAV,"2415020005",BAMANGAM,"24150201401",GAMBHIRA KUMAR PRIMARY SCHOOL,251,53,17,21,15,9,35,9
"2415020006",BHETASI,"2415",ANAND,"241502",ANKLAV,"2415020006",BHETASI,"24150201001",BHETASI MAIN PRIMARY SCHOOL,294,55,7,22,26,12,27,16
"2415020007",KHADOL (H),"2415",ANAND,"241502",ANKLAV,"2415020007",KHADOL (H),"24150202002",RANCHHODPURA PRIMARY SCHOOL,149,52,6,21,25,9,13,30
